time,seconds_elapsed,z,y,x
1772883678851612400,0.2326123046875,-0.21358299255371094,0.21860599517822266,0.48718345165252686
1772883678868232000,0.24923193359375,0.056011199951171875,0.0826106071472168,0.5853297710418701
1772883678884833300,0.265833251953125,0.2540750503540039,0.13164091110229492,0.3812014162540436
1772883678901437400,0.2824375,0.3935861587524414,0.19507646560668945,0.21163079142570496
1772883678918045000,0.299044921875,0.6520166397094727,0.252943754196167,-0.07105010747909546
1772883678934648800,0.31564892578125,1.0775108337402344,0.38756442070007324,-0.2310079038143158
1772883678951254300,0.332254150390625,1.5329389572143555,0.46074986457824707,0.048280030488967896
1772883678967859200,0.348859130859375,1.8865041732788086,0.35382652282714844,0.6078090667724609
1772883678984463600,0.365463623046875,2.074030876159668,0.042897701263427734,1.0980448722839355
1772883679001068300,0.382068359375,1.8829002380371094,-0.5449240207672119,1.3761374950408936
1772883679017675300,0.39867529296875,1.5275373458862305,-1.1600303649902344,1.2448267936706543
1772883679034279000,0.41527880859375,1.3043060302734375,-1.7087059020996094,0.9474221467971802
1772883679050868500,0.431868408203125,1.1600360870361328,-2.1200504302978516,0.7066563367843628
1772883679067491000,0.448490966796875,1.0838985443115234,-2.3307371139526367,0.6005332469940186
1772883679084097000,0.465096923828125,0.9369077682495117,-2.3631443977355957,0.6799056529998779
1772883679100699400,0.481699462890625,0.5955715179443359,-2.2665812969207764,0.8842359185218811
1772883679117305300,0.498305419921875,0.20973968505859375,-2.071781635284424,1.0681653022766113
1772883679133909800,0.51490966796875,-0.10177326202392578,-1.9007940292358398,1.2341417074203491
1772883679150510300,0.53151025390625,-0.29048919677734375,-1.7033252716064453,1.423893928527832
1772883679167118600,0.54811865234375,-0.3602170944213867,-1.4846487045288086,1.627336025238037
1772883679183729200,0.564729248046875,-0.6068525314331055,-1.4160516262054443,1.7427482604980469
1772883679200325600,0.58132568359375,-0.744694709777832,-1.3795251846313477,1.7741713523864746
1772883679216920600,0.597920654296875,-0.6241264343261719,-1.3650197982788086,1.7738351821899414
1772883679233539800,0.614539794921875,-0.4400453567504883,-1.4143121242523193,1.6794497966766357
1772883679250144300,0.631144287109375,-0.20731449127197266,-1.4013550281524658,1.516371488571167
1772883679266735600,0.647735595703125,-0.10407257080078125,-1.4006478786468506,1.4397122859954834
1772883679283344000,0.66434375,-0.21245861053466797,-1.318530559539795,1.2476341724395752
1772883679299948500,0.680948486328125,-0.6116352081298828,-1.2479426860809326,0.8660650849342346
1772883679316552400,0.697552490234375,-1.0318732261657715,-1.0996932983398438,0.5009022355079651
1772883679333160000,0.714159912109375,-1.169327735900879,-0.9189214706420898,0.2675189673900604
1772883679349764600,0.7307646484375,-1.2188806533813477,-0.7596826553344727,0.2506508529186249
1772883679366386400,0.747386474609375,-1.289041519165039,-0.6134672164916992,0.28113222122192383
1772883679382983200,0.763983154296875,-1.2332143783569336,-0.45093226432800293,0.33491796255111694
1772883679399596500,0.780596435546875,-0.978600025177002,-0.34497642517089844,0.3987163305282593
1772883679416198100,0.7971982421875,-0.6895484924316406,-0.27193236351013184,0.38618919253349304
1772883679432796200,0.813796142578125,-0.5952396392822266,-0.21644163131713867,0.3339487314224243
1772883679449423600,0.830423583984375,-0.5562372207641602,-0.11249732971191406,0.35431066155433655
1772883679466016300,0.847016357421875,-0.49305057525634766,-0.024766921997070312,0.3679700195789337
1772883679482601700,0.863601806640625,-0.3933849334716797,0.0434877872467041,0.3238866925239563
1772883679499223300,0.880223388671875,-0.39024829864501953,0.06038212776184082,0.2612411379814148
1772883679515829800,0.896829833984375,-0.39905643463134766,0.1612410545349121,0.2128429412841797
1772883679532432400,0.913432373046875,-0.43013858795166016,0.2587611675262451,0.17556598782539368
1772883679549011500,0.930011474609375,-0.3684978485107422,0.36015915870666504,0.13033437728881836
1772883679565644300,0.946644287109375,-0.06708526611328125,0.3419911861419678,0.1136578693985939
1772883679582246700,0.96324658203125,0.22370529174804688,0.2923586368560791,0.06620846688747406
