time,seconds_elapsed,y,z,x
1772884651888940000,0.39793994140625,2.031277894973755,9.456940650939941,-0.038325998932123184
1772884651899072000,0.408072021484375,1.9162999391555786,9.49047565460205,0
1772884651909204000,0.418203857421875,1.8779739141464233,9.370706558227539,0
1772884651919336000,0.4283359375,1.6480180025100708,9.040144920349121,0.07665199786424637
1772884651929468000,0.438468017578125,1.3797359466552734,8.455673217773438,0.07665199786424637
1772884651939600000,0.448599853515625,0.8048459887504578,7.056774616241455,-0.15330399572849274
1772884651949731000,0.45873095703125,1.3797359466552734,6.807655334472656,-0.2299560010433197
1772884651959863000,0.468863037109375,1.8779739141464233,7.143008232116699,-0.11497800052165985
1772884651969995000,0.4789951171875,1.456387996673584,7.301102638244629,0.34493398666381836
1772884651980127000,0.489126953125,0.9198240041732788,7.2436137199401855,0.728193998336792
1772884651990259000,0.499259033203125,0.7665199637413025,7.5981292724609375,0.8048459887504578
1772884652000391000,0.509390869140625,0.8048459887504578,7.852038860321045,0.6898679733276367
1772884652010522000,0.519522216796875,0.6898679733276367,8.168228149414062,0.613215982913971
1772884652020654000,0.529654052734375,0.5748899579048157,8.388603210449219,0.42158597707748413
1772884652030786000,0.5397861328125,0.4599120020866394,8.493999481201172,0.5365639925003052
1772884652040918000,0.54991796875,0.34493398666381836,8.709583282470703,0.6515420079231262
1772884652051050000,0.560050048828125,0.4982379972934723,8.896422386169434,0.42158597707748413
1772884652061182000,0.570181884765625,0.8048459887504578,9.667733192443848,0.038325998932123184
1772884652071313000,0.58031298828125,1.3030840158462524,10.151598930358887,-0.34493398666381836
1772884652081445000,0.590445068359375,1.533039927482605,10.510905265808105,-0.613215982913971
1772884652091577000,0.6005771484375,1.3797359466552734,10.266576766967773,-0.38325998187065125
1772884652101709000,0.610708984375,0.6515420079231262,9.811455726623535,-0.038325998932123184
1772884652111841000,0.620841064453125,0.07665199786424637,10.0078763961792,0.4982379972934723
1772884652121973000,0.630972900390625,-0.5365639925003052,11.809198379516602,0.8048459887504578
1772884652132104000,0.64110400390625,-0.9581499695777893,14.990256309509277,0.9198240041732788
1772884652142236000,0.65123583984375,-0.9581499695777893,16.518505096435547,0.6515420079231262
1772884652152368000,0.6613681640625,-0.5748899579048157,16.44185447692871,0.2682819962501526
1772884652162500000,0.6715,0.07665199786424637,16.17357063293457,-0.038325998932123184
1772884652172632000,0.681632080078125,0.6515420079231262,15.335190773010254,-0.038325998932123184
1772884652182764000,0.691763916015625,1.0731279850006104,15.51244831085205,0.2682819962501526
1772884652192895000,0.70189501953125,0.9581499695777893,16.240642547607422,0.15330399572849274
