time,seconds_elapsed,y,z,x
1772882954247730000,0.23172998046875,-0.020204544067382812,-0.07503795623779297,-0.014829874038696289
1772882954257862000,0.24186181640625,-0.013965129852294922,-0.056670188903808594,-0.010872721672058105
1772882954267993000,0.2519931640625,-0.015865325927734375,-0.06671428680419922,-0.012505412101745605
1772882954278125000,0.262125,-0.0151824951171875,-0.06391334533691406,-0.011704683303833008
1772882954288257000,0.272257080078125,-0.02988886833190918,-0.14253807067871094,-0.0273897647857666
1772882954298389000,0.282388916015625,-0.022597789764404297,-0.11787796020507812,-0.021511554718017578
1772882954308521000,0.29252099609375,-0.02613985538482666,-0.15615558624267578,-0.029817938804626465
1772882954318653000,0.30265283203125,-0.08052229881286621,-0.5125522613525391,-0.10400736331939697
1772882954328784000,0.312783935546875,-0.2257382869720459,-1.4837379455566406,-0.3019118309020996
1772882954338916000,0.322916015625,-0.3381403684616089,-2.150803565979004,-0.5165239572525024
1772882954349048000,0.333048095703125,-0.2346515655517578,-1.57584810256958,-0.31639933586120605
1772882954359180000,0.343179931640625,-0.17044103145599365,-1.2755327224731445,-0.2457503080368042
1772882954369312000,0.35331201171875,-0.12307614088058472,-1.0548381805419922,-0.2170931100845337
1772882954379444000,0.36344384765625,-0.12673765420913696,-1.1616191864013672,-0.2476099729537964
1772882954389575000,0.373574951171875,-0.15895628929138184,-1.4582281112670898,-0.3450138568878174
1772882954399707000,0.383706787109375,-0.19634288549423218,-1.552049160003662,-0.4298715591430664
1772882954409839000,0.393839111328125,-0.1871786117553711,-1.5170626640319824,-0.5091454982757568
1772882954419971000,0.40397119140625,-0.13303762674331665,-1.2519235610961914,-0.47243809700012207
1772882954430103000,0.41410302734375,-0.1013445258140564,-0.8505926132202148,-0.30812668800354004
1772882954440235000,0.424235107421875,-0.034242212772369385,-0.33254241943359375,-0.11714601516723633
1772882954450366000,0.434365966796875,-0.13665378093719482,-0.8797445297241211,-0.21236395835876465
1772882954460498000,0.444497802734375,-0.13453543186187744,-0.9031772613525391,-0.22556781768798828
1772882954470630000,0.4546298828125,-0.13362336158752441,-0.9267129898071289,-0.23979592323303223
1772882954480762000,0.46476220703125,-0.13395559787750244,-0.9481306076049805,-0.25561976432800293
1772882954490894000,0.47489404296875,-0.13556981086730957,-0.9712839126586914,-0.27289748191833496
