time,seconds_elapsed,y,z,x
1772884666722056000,0.222055908203125,0.011944770812988281,0.04231548309326172,0.00044467300176620483
1772884666732187000,0.232186767578125,0.015089750289916992,0.05270671844482422,0.0005536302924156189
1772884666742319000,0.242319091796875,0.01716923713684082,0.05732917785644531,0.0019994378089904785
1772884666752451000,0.252451171875,0.024881601333618164,0.08583450317382812,0.00401720404624939
1772884666762583000,0.2625830078125,0.020867586135864258,0.07405376434326172,0.004660487174987793
1772884666772715000,0.272715087890625,0.003055572509765625,0.012053489685058594,0.0008072257041931152
1772884666782847000,0.282846923828125,-0.005964517593383789,-0.02470874786376953,-0.0011561214923858643
1772884666792978000,0.29297802734375,-0.008907556533813477,-0.03753852844238281,-0.0009989738464355469
1772884666803110000,0.30310986328125,-0.011508941650390625,-0.05024909973144531,-0.00032395124435424805
1772884666813242000,0.3132421875,-0.014549970626831055,-0.0671224594116211,-0.00043236464262008667
1772884666823374000,0.3233740234375,-0.025221943855285645,-0.12794876098632812,-0.0003099348396062851
1772884666833506000,0.333506103515625,-0.020889878273010254,-0.11591053009033203,-0.002142578363418579
1772884666843638000,0.343637939453125,-0.023514866828918457,-0.13644886016845703,-0.003073066473007202
1772884666853769000,0.35376904296875,-0.00958240032196045,-0.05352592468261719,-0.0011964738368988037
1772884666863901000,0.36390087890625,-0.002619504928588867,-0.013737678527832031,-0.0005255043506622314
1772884666874033000,0.374032958984375,-0.002608776092529297,-0.015677452087402344,-0.0010972023010253906
1772884666884165000,0.3841650390625,0.01298666000366211,0.08040332794189453,0.010045409202575684
1772884666894297000,0.394297119140625,-0.001662135124206543,-0.012282371520996094,-0.0019932985305786133
1772884666904429000,0.404428955078125,0.012980341911315918,0.07429218292236328,0.012018084526062012
1772884666914561000,0.41456103515625,0.044490814208984375,0.20981502532958984,0.02693343162536621
1772884666924692000,0.42469189453125,-0.001745462417602539,-0.008107185363769531,-0.0004725456237792969
1772884666934824000,0.434823974609375,-0.0014812946319580078,-0.0070648193359375,-0.000432431697845459
1772884666944956000,0.444955810546875,-0.0030095577239990234,-0.015168190002441406,-0.000942528247833252
1772884666955088000,0.455087890625,0.022181987762451172,0.12364959716796875,0.007523179054260254
1772884666965220000,0.46522021484375,0.05788016319274902,0.3621854782104492,0.01970773935317993
1772884666975352000,0.47535205078125,0.08911716938018799,0.5975894927978516,0.026033669710159302
1772884666985483000,0.48548291015625,0.12038064002990723,0.8385229110717773,0.02925640344619751
1772884666995615000,0.495614990234375,0.14224064350128174,1.0319948196411133,0.03330543637275696
1772884667005747000,0.505746826171875,0.1614077091217041,1.2115402221679688,0.04332432150840759
1772884667015879000,0.51587890625,0.18362021446228027,1.395979881286621,0.059680938720703125
1772884667026011000,0.526010986328125,0.20998048782348633,1.6023750305175781,0.08491182327270508
1772884667036143000,0.53614306640625,0.2376765012741089,1.9011297225952148,0.12196916341781616
1772884667046274000,0.546274169921875,0.25886082649230957,2.3095016479492188,0.16913437843322754
1772884667056406000,0.556406005859375,0.267871618270874,2.7768869400024414,0.22023820877075195
1772884667066538000,0.5665380859375,0.26213711500167847,3.2517499923706055,0.2621203660964966
1772884667076670000,0.576669921875,0.2567915916442871,3.7270994186401367,0.28853827714920044
1772884667086802000,0.586802001953125,0.2522916793823242,4.159019470214844,0.29689037799835205
1772884667096934000,0.596933837890625,0.2586570382118225,4.473701477050781,0.2917168140411377
1772884667107065000,0.607065185546875,0.26818013191223145,4.671030044555664,0.28487926721572876
1772884667117197000,0.617197021484375,0.2787514925003052,4.7502851486206055,0.28123486042022705
1772884667127329000,0.6273291015625,0.29258376359939575,4.705461502075195,0.2813575863838196
1772884667137461000,0.6374609375,0.3116214871406555,4.5888872146606445,0.28282785415649414
1772884667147593000,0.647593017578125,0.345755934715271,4.409564971923828,0.285530149936676
1772884667157725000,0.657724853515625,0.38201767206192017,4.026568412780762,0.2766975164413452
1772884667167856000,0.667856201171875,0.39930522441864014,3.514157295227051,0.2660231590270996
1772884667177988000,0.677988037109375,0.3863260746002197,2.9967164993286133,0.261009156703949
1772884667188120000,0.6881201171875,0.3520773649215698,2.477231025695801,0.24187356233596802
1772884667198252000,0.698251953125,0.31438302993774414,2.0003662109375,0.2070578932762146
1772884667208384000,0.708384033203125,0.2659778594970703,1.5378971099853516,0.15847265720367432
1772884667218516000,0.718515869140625,0.20022201538085938,1.0629234313964844,0.10392928123474121
1772884667228647000,0.72864697265625,0.11690783500671387,0.5705938339233398,0.049671173095703125
1772884667238779000,0.73877880859375,0.0017867088317871094,0.007702827453613281,0.0005462765693664551
1772884667248911000,0.7489111328125,-0.16760563850402832,-0.6100492477416992,-0.03267434239387512
1772884667259043000,0.75904296875,-0.40673351287841797,-1.2300167083740234,-0.04347509145736694
1772884667269175000,0.769175048828125,-0.7172749042510986,-1.7904481887817383,-0.030963823199272156
1772884667279307000,0.77930712890625,-1.0821588039398193,-2.248457908630371,-0.0032734833657741547
1772884667289438000,0.78943798828125,-1.4685635566711426,-2.5872530937194824,0.030032679438591003
1772884667299570000,0.79956982421875,-1.7400689125061035,-2.740205764770508,0.06257744133472443
