time,seconds_elapsed,z,y,x
1772883297543559400,0.165559326171875,8.647661209106445,2.506481647491455,-0.2566302418708801
1772883297560161800,0.182161865234375,8.82233715057373,2.2815563678741455,-0.5461617708206177
1772883297576767500,0.198767578125,9.028120040893555,2.204387903213501,-0.7914260625839233
1772883297593361200,0.215361083984375,9.21416187286377,2.173879384994507,-0.9601200819015503
1772883297609980700,0.231980712890625,9.248259544372559,2.1786649227142334,-0.8793623447418213
1772883297626600000,0.248599853515625,9.111868858337402,2.362314224243164,-0.7238288521766663
1772883297643196400,0.265196533203125,8.94257640838623,2.4562325477600098,-0.6885347366333008
1772883297659803000,0.281802978515625,8.670990943908691,2.724228620529175,-0.5132604837417603
1772883297676414000,0.2984140625,8.715258598327637,2.967698335647583,-0.33918261528015137
1772883297693019100,0.31501904296875,8.812167167663574,2.9760732650756836,-0.09571290761232376
1772883297709619700,0.33161962890625,8.61894702911377,3.0891339778900146,-0.08434699475765228
1772883297726226700,0.348226806640625,8.507680892944336,3.1405797004699707,-0.10707881301641464
1772883297742833700,0.364833740234375,8.559126853942871,3.2410783767700195,-0.01615155301988125
1772883297759421400,0.38142138671875,8.659625053405762,3.2141590118408203,-0.0933200865983963
1772883297776034600,0.39803466796875,8.475378036499023,3.2991042137145996,-0.2063809484243393
1772883297792632000,0.414632080078125,8.36411190032959,3.3690943717956543,-0.1860419660806656
1772883297809250000,0.43125,8.58903694152832,3.428316593170166,-0.05802594870328903
1772883297825836300,0.447836181640625,8.72782039642334,3.452244758605957,0.0849452018737793
1772883297842465500,0.464465576171875,8.831908226013184,3.5814573764801025,0.25722843408584595
1772883297859051300,0.48105126953125,8.94676399230957,3.638885021209717,0.4247260093688965
1772883297875670500,0.49767041015625,9.234500885009766,3.669393539428711,0.576670229434967
1772883297892298800,0.514298828125,9.521040916442871,3.733999729156494,0.6711867451667786
1772883297908872200,0.5308720703125,9.66102123260498,3.8979079723358154,0.6520441770553589
1772883297925486300,0.547486328125,9.716055870056152,4.013959884643555,0.5904290080070496
1772883297942095600,0.564095703125,9.670592308044434,4.142574310302734,0.5868397355079651
1772883297958682000,0.58068212890625,9.506684303283691,4.226323127746582,0.6604190468788147
1772883297975283000,0.597282958984375,9.594022750854492,4.2209391593933105,0.8464609980583191
1772883297991885300,0.61388525390625,10.179067611694336,3.9672999382019043,1.0707881450653076
1772883298008503000,0.6305029296875,10.649256706237793,3.680161237716675,1.0947163105010986
1772883298025103600,0.647103515625,10.676774978637695,3.4091739654541016,0.9248259663581848
1772883298041713000,0.663712890625,10.529616355895996,3.50129771232605,0.5581258535385132
1772883298058316000,0.68031591796875,9.896714210510254,3.55214524269104,0.5814558863639832
1772883298074917000,0.696917236328125,9.270991325378418,3.576671600341797,0.8051848411560059
